"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000010322.18",121.700563177844,0.303456173749911,0.327757035904692,0.925857084691699,0.354520256334095,1
"ENSG00000010361.16",69.9882044443039,-0.064985198501933,0.478322036099749,-0.135860766591111,0.891931351549205,1
"ENSG00000010404.20",1298.38249952133,-0.10896394639807,0.244001073685859,-0.446571585739645,0.655184415206392,1
"ENSG00000010438.17",674.578181115467,0.720871668572733,0.273596645393165,2.63479717573592,0.00841875722550774,0.205041199641824
"ENSG00000010539.14",67.6081744865494,-0.0590632601989799,0.630508978714913,-0.0936755259526377,0.925366912230842,1
"ENSG00000010626.17",102.825261912808,-0.08225754551411,0.364681263717058,-0.225560108780172,0.821543569833392,1
"ENSG00000010671.20",3.13302164071716,-0.177423201899525,1.79302838844662,-0.098951697052178,0.921176621969019,NA
"ENSG00000010704.21",111.79291466954,-0.217628315538483,0.271080542979729,-0.802817912146344,0.422079987517821,1
"ENSG00000010803.20",354.032022895574,0.0779774421755937,0.159655720887658,0.488409946991268,0.625259497643738,1
"ENSG00000010810.20",13.7352806546801,1.09890045508892,0.903844997578529,1.21580631417218,0.224058712938952,1
"ENSG00000010818.13",173.412612821538,0.173816109975633,0.42628843961555,0.407742959514431,0.683462394570287,1
"ENSG00000011007.15",656.531388954661,-0.203925322059742,0.270554235817838,-0.753731766362154,0.451010303195716,1
"ENSG00000011009.14",809.887448132637,0.0762068829562547,0.262209323521323,0.290633765164562,0.771331433367964,1
"ENSG00000011021.25",194.204417502684,-0.305675110667765,0.586095133143422,-0.521545212341772,0.60198701822922,1
"ENSG00000011028.15",518.867450919207,0.286749896334529,0.462005366251451,0.620663562116425,0.534821008811899,1
"ENSG00000011083.10",2.40896594649885,0,4.08052381408439,0,1,NA
"ENSG00000011105.16",114.351902714497,0.0630702583850152,0.286536256363899,0.220112662827968,0.825783413133751,1
"ENSG00000011114.17",244.116703045621,0.105376233733898,0.572423566460276,0.184087867635356,0.853944524053316,1
"ENSG00000011132.14",119.682619123425,-0.0854653778297298,0.488685803217353,-0.174888194555792,0.861167486691885,1
"ENSG00000011143.21",59.7874167211031,0.515789429350819,0.68707904969257,0.750698816361241,0.452833935533632,1
"ENSG00000011198.12",135.681193179824,-0.288461118548353,0.300649567775585,-0.959459615001577,0.337327255131163,1
"ENSG00000011243.21",164.855725643784,0.237939537046317,0.435957827960655,0.545785674177161,0.585213271861126,1
"ENSG00000011258.18",33.6766592087863,-0.104592033176967,0.622800418684267,-0.167938283339515,0.866631832067405,1
"ENSG00000011260.16",524.330028219474,0.0244471971300481,0.257924918587605,0.0947841614680768,0.924486267544256,1
"ENSG00000011275.20",960.373484815516,-0.189496603381957,0.544460787331939,-0.348044538359798,0.727806735235491,1
"ENSG00000011295.18",167.637386660181,0.1698797324187,0.368478743355147,0.461029938584453,0.644777125809655,1
"ENSG00000011304.24",2068.39101856339,0.204533939895162,0.358641593547192,0.570301781988509,0.568473032479932,1
"ENSG00000011332.24",52.5198928571224,0.26641860502551,0.727261137346673,0.366331419821919,0.714117787016164,1
"ENSG00000011347.12",7.29809900276086,0.130238826081723,0.875481259616624,0.148762551626467,0.881741001237428,1
"ENSG00000011376.14",211.55043106986,-0.278053880515302,0.17862566955507,-1.55662890562086,0.119558616862772,0.966649928232478
"ENSG00000011405.16",348.577107891043,-0.205357301857364,0.710099275368334,-0.289195199855462,NA,NA
"ENSG00000011422.14",543.905232621862,1.86612243653088,0.18399166066012,10.1424294440067,3.58081467422768e-24,3.97358528380703e-21
"ENSG00000011426.13",60.0746067650624,0.346093323832199,0.817493469426211,0.423359129798453,0.6720332590812,1
"ENSG00000011451.23",131.02845984017,0.185630380213626,0.580940622655954,0.319534170919151,0.749321483744601,1
